timestamp,ticker,price,score,w_spread,st_spread
2026-06-17 14:47,MANH,135.59,0,23.47,0.95
2026-06-17 14:47,FAST,45.31,3,3.94,1.23
2026-06-17 14:47,MNST,92.31,4,12.23,4.09
2026-06-17 14:47,POOL,198.31,1,26.2,5.67
2026-06-17 14:47,NVR,6369.99,1,16.38,6.29
2026-06-17 14:47,DOCS,20.52,0,105.45,5.68
2026-06-17 14:47,MKTX,120.19,0,25.37,14.95
2026-06-17 14:47,ACGL,92.05,0,2.52,1.69
2026-06-17 14:47,CHD,97.08,4,5.06,1.29
2026-06-17 14:47,CL,90.83,4,5.57,1.05
2026-06-17 14:47,HSY,174.6,0,8.7,8.7
2026-06-17 14:47,TJX,165.07,4,5.96,0.24
2026-06-17 14:47,GIS,33.61,0,26.11,10.07
2026-06-17 14:47,NFLX,77.43,0,18.57,2.86
2026-06-17 14:47,LULU,114.79,0,37.77,16.41
2026-06-17 14:47,WSM,229.07,4,2.24,0.77
2026-06-17 14:47,KMB,102.32,2,8.74,1.42
2026-06-17 14:47,VRTX,458.6,4,2.92,2.58
2026-06-17 14:47,DECK,109.05,3,4.32,0.25
2026-06-17 14:47,HWM,284.76,4,14.55,2.81
2026-06-17 14:47,FSLR,264.39,4,7.07,7.07
2026-06-17 14:47,DUOL,128.03,2,72.18,3.39
2026-06-17 14:47,PLAB,32.03,1,36.62,8.08
2026-06-17 14:47,WPM,131.4,3,12.69,3.42
2026-06-17 14:47,VRSN,265.92,3,11.18,8.73
2026-06-17 14:47,CRDO,261.29,4,22.83,18.33
2026-06-17 14:47,MTSI,380.32,4,35.73,14.5
2026-06-17 14:47,SLDE,16.77,0,6.2,1.31
2026-06-17 14:47,SEZL,156.28,4,18.49,13.03
2026-06-17 14:47,INCY,99.85,4,5.55,0.71
2026-06-17 14:47,UTHR,551.53,3,17.63,4.51
2026-06-17 14:47,EQT,51.15,0,5.36,5.36
2026-06-17 14:47,RRC,36.78,0,8.26,1.86
2026-06-17 14:47,CTRA,32.56,3,19.76,8.03
2026-06-17 14:47,CF,105.83,2,18.18,0.97
2026-06-17 14:47,ETN,419.17,4,9.39,4.46
2026-06-17 14:47,HEI,340.68,4,2.82,0.39
2026-06-17 14:47,CW,783.87,4,16.23,3.38
2026-06-17 14:47,TW,98.78,0,7.21,6.61
2026-06-17 14:47,ALAB,392.5,4,23.73,18.68
2026-06-17 14:47,UBER,72.13,0,14.2,0.24
2026-06-17 14:47,ABNB,142.23,4,5.55,3.61
2026-06-17 14:47,ANET,169.38,4,12.19,7.68
2026-06-17 14:47,SCHW,94.39,4,4.4,2.41
2026-06-17 14:47,IBKR,96.62,4,14.89,7.98
2026-06-17 14:47,KRYS,345.05,4,20.13,5.69
2026-06-17 14:47,NBIX,159.8,4,6.3,6.3
2026-06-17 14:47,HOOD,109.97,4,21.05,5.48
2026-06-17 14:47,PLTR,134.42,1,14.45,0.8
2026-06-17 14:47,AXON,433.07,1,36.21,4.41
2026-06-17 14:47,MELI,1661.9,0,19.98,2.88
2026-06-17 14:47,ARM,442.98,4,27.04,17.55
2026-06-17 14:47,SNOW,237.87,4,12.64,4.78
2026-06-17 14:47,BILL,33.12,0,24.2,7.44
2026-06-17 14:47,MDB,341.08,4,10.45,2.87
2026-06-17 14:47,NET,234.44,4,6.53,5.7
2026-06-17 14:47,HUBS,181.09,0,78.69,10.38
2026-06-17 14:47,TEAM,86.9,1,55.07,6.96
2026-06-17 14:47,MKC,46.68,0,27.73,12.55
2026-06-17 14:47,DPZ,315.8,0,21.87,8.3
2026-06-17 14:47,GEV,1061.44,4,26.24,8.37
2026-06-17 14:47,CEG,270.64,0,12.35,1.55
2026-06-17 14:47,NEE,86.02,2,9.12,0.77
2026-06-17 14:47,NRG,133.68,0,10.69,7.12
2026-06-17 14:47,PCG,16.52,1,7.07,3.83
2026-06-17 14:47,VST,161.85,2,11.84,1.37
2026-06-17 14:47,KTOS,57.62,1,32.64,20.48
2026-06-17 14:47,CELH,31.31,0,45.14,17.73
2026-06-17 14:47,SOFI,18.43,2,29.74,2.05
2026-06-17 14:47,UPWK,8.28,0,67.04,21.39
2026-06-17 14:47,CORZ,29.41,4,21.7,13.17
2026-06-17 14:47,CLS,387.71,4,24.53,12.87
2026-06-17 14:47,MRAM,26.75,4,46.82,27.8
2026-06-17 14:47,SSNC,67.25,0,16.21,2.43
2026-06-17 14:47,SMR,10.85,0,111.67,3.16
2026-06-17 14:47,OKLO,61.65,1,32.48,5.69
2026-06-17 14:47,SYM,41.04,0,15.85,2.54
2026-06-17 14:47,RKLB,111.24,4,34.06,17.72
2026-06-17 14:47,AMSC,41.85,3,23.34,18.99
2026-06-17 14:47,BMY,55.56,2,12.06,1.53
2026-06-17 14:47,ORLY,88.85,0,5.32,0.7
2026-06-17 14:47,TDG,1327.37,4,5.74,0.71
2026-06-17 14:47,FISV,49.99,0,56.47,1.65
2026-06-17 14:47,PYPL,43.12,0,28.23,2.17
2026-06-17 14:47,IOT,32.43,2,12.0,3.22
2026-06-17 14:47,CIEN,448.0,3,54.81,17.77
2026-06-17 14:47,GFS,83.59,4,33.23,16.73
2026-06-17 14:47,PWR,722.89,4,27.8,10.7
2026-06-17 14:47,SITM,696.21,4,41.81,21.64
2026-06-17 14:47,LSCC,146.15,4,31.39,13.54
2026-06-17 14:47,ONTO,332.15,4,31.9,11.64
2026-06-17 14:47,AMKR,90.96,4,32.85,14.61
2026-06-17 14:47,MOD,288.92,4,30.38,9.57
2026-06-17 14:47,TOST,24.92,0,31.54,2.69
2026-06-17 14:47,FIG,19.77,0,41.71,7.97
2026-06-17 14:47,KLAR,18.27,2,37.62,3.52
2026-06-17 14:47,UPST,32.74,2,47.38,4.8
2026-06-17 14:47,LYFT,14.24,2,20.54,1.28
2026-06-17 14:47,OTLY,8.39,0,29.9,4.22
2026-06-17 15:42,AAPL,294.9,4,11.12,5.89
2026-06-17 15:42,MSFT,378.4,0,14.92,3.69
2026-06-17 15:42,GOOGL,363.15,3,21.87,9.37
2026-06-17 15:42,META,569.71,0,8.29,0.13
2026-06-17 15:42,NVDA,203.7,3,10.95,7.12
2026-06-17 15:42,V,330.65,4,4.16,1.84
2026-06-17 15:42,MA,493.56,0,8.27,1.19
2026-06-17 15:42,UNH,401.12,4,14.1,12.12
2026-06-17 15:42,LLY,1112.14,4,8.67,2.21
2026-06-17 15:42,JPM,332.52,4,2.23,2.02
2026-06-17 15:42,JNJ,233.02,3,12.05,2.16
2026-06-17 15:42,PG,150.1,3,1.76,1.76
2026-06-17 15:42,HD,326.68,1,11.28,4.52
2026-06-17 15:42,COST,966.92,2,4.42,0.02
2026-06-17 15:42,ABBV,220.64,4,2.14,0.95
2026-06-17 15:42,MRK,114.91,2,14.14,1.22
2026-06-17 15:42,TMO,460.08,0,12.3,2.89
2026-06-17 15:42,ACN,157.48,0,33.38,8.86
2026-06-17 15:42,AVGO,390.39,3,16.73,11.14
2026-06-17 15:42,TXN,300.25,4,26.88,13.89
2026-06-17 15:42,QCOM,213.12,4,17.24,15.85
2026-06-17 15:42,DHR,177.21,0,14.81,5.75
2026-06-17 15:42,AMAT,594.39,4,26.9,8.76
2026-06-17 15:42,LRCX,374.31,4,29.58,10.17
2026-06-17 15:42,KLAC,238.15,4,25.98,10.32
2026-06-17 15:42,MCHP,94.2,4,22.33,12.09
2026-06-17 15:42,ADI,415.38,4,25.72,9.37
2026-06-17 15:42,SNPS,459.26,1,7.4,7.4
2026-06-17 15:42,CDNS,389.5,4,9.68,9.36
2026-06-17 15:42,ADBE,197.43,0,32.58,3.53
2026-06-17 15:42,CRM,154.83,0,27.81,3.24
2026-06-17 15:42,NOW,96.43,0,44.75,2.65
2026-06-17 15:42,INTU,270.49,0,75.88,13.19
2026-06-17 15:42,ORCL,183.18,1,21.04,11.87
2026-06-17 15:42,FTNT,143.09,4,20.23,13.35
2026-06-17 15:42,PANW,280.57,4,14.36,13.68
2026-06-17 15:42,CRWD,678.75,4,15.39,13.73
2026-06-17 15:42,ZS,123.73,0,63.0,3.3
2026-06-17 15:42,DDOG,226.84,4,20.69,17.31
2026-06-17 15:42,VEEV,154.56,0,40.13,4.19
2026-06-17 15:42,WDAY,122.75,0,46.81,2.95
2026-06-17 15:42,TTD,18.36,0,93.75,8.02
2026-06-17 15:42,PAYC,123.78,0,30.05,3.73
2026-06-17 15:42,BRK-B,489.87,3,1.96,1.03
2026-06-17 15:42,CB,327.35,4,7.26,0.43
2026-06-17 15:42,AFL,116.41,4,5.18,1.97
2026-06-17 15:42,TRV,305.91,4,5.7,0.57
2026-06-17 15:42,PGR,205.43,2,5.9,0.84
2026-06-17 15:42,AJG,216.01,2,19.0,1.81
2026-06-17 15:42,AON,326.14,2,5.97,0.46
2026-06-17 15:42,WTW,259.01,0,16.4,6.02
2026-06-17 15:42,CINF,171.47,4,3.64,1.08
2026-06-17 15:42,NVO,43.56,1,15.94,5.13
2026-06-17 15:42,ISRG,401.51,0,15.21,4.97
2026-06-17 15:42,EW,86.55,4,2.92,2.04
2026-06-17 15:42,ALGN,172.58,1,8.58,1.09
2026-06-17 15:42,IDXX,546.15,0,12.69,3.78
2026-06-17 15:42,MASI,179.95,4,12.54,4.02
2026-06-17 15:42,PODD,144.1,0,69.93,22.55
2026-06-17 15:42,WST,323.38,4,13.78,10.03
2026-06-17 15:42,MCO,457.86,2,6.69,0.9
2026-06-17 15:42,SPGI,419.36,0,13.22,0.24
2026-06-17 15:42,MSCI,594.15,4,4.68,3.91
2026-06-17 15:42,ICE,135.01,0,8.46,3.43
2026-06-17 15:42,CME,251.15,0,5.97,4.61
2026-06-17 15:42,CBOE,253.98,1,18.48,5.85
2026-06-17 15:42,FDS,230.36,1,24.61,4.96
2026-06-17 15:42,BR,140.57,0,37.48,7.78
2026-06-17 15:42,NDAQ,83.46,0,3.65,2.98
2026-06-17 15:42,COIN,165.76,0,44.04,2.37
2026-06-17 15:42,ODFL,218.97,4,20.79,5.39
2026-06-17 15:42,EXPD,160.96,4,9.78,2.52
2026-06-17 15:42,CHRW,185.29,4,13.02,0.95
2026-06-17 15:42,XPO,200.71,2,25.07,4.09
2026-06-17 15:42,JBHT,266.79,4,25.41,8.52
2026-06-17 15:42,SAIA,425.42,3,24.06,9.69
2026-06-17 15:42,KNSL,307.08,0,23.6,7.43
2026-06-17 15:42,RLI,52.69,1,12.32,6.13
2026-06-17 15:42,CASH,80.33,1,9.68,4.11
2026-06-17 15:42,FICO,1132.53,1,27.16,4.31
2026-06-17 15:42,ROL,44.93,0,11.73,6.32
2026-06-17 15:42,CTAS,169.4,0,10.56,4.41
2026-06-17 15:42,CPRT,29.68,0,24.45,5.34
2026-06-17 15:42,ADP,217.21,2,16.73,1.46
2026-06-17 15:42,PAYX,97.36,2,16.7,1.34
2026-06-17 15:42,EFX,155.6,0,25.59,6.2
2026-06-17 15:42,TRI,79.27,0,49.11,2.13
2026-06-17 15:42,IHS,8.16,2,9.99,0.57
2026-06-17 15:42,VRSK,175.22,0,24.25,3.95
2026-06-17 15:42,IT,135.16,0,46.71,2.0
2026-06-17 15:42,MU,1056.96,4,37.86,16.94
2026-06-17 15:42,MPWR,1449.84,3,32.33,14.14
2026-06-17 15:42,MRVL,293.49,4,33.27,19.4
2026-06-17 15:42,ITW,261.42,3,3.48,3.48
2026-06-17 15:42,ROP,329.66,0,26.03,1.37
2026-06-17 15:42,SYK,300.75,0,14.8,6.99
2026-06-17 15:42,BSX,45.12,0,68.58,18.85
2026-06-17 15:42,AMZN,237.44,3,11.23,10.02
2026-06-17 15:42,APP,483.15,2,13.51,8.01
2026-06-17 15:42,MTD,1123.37,0,12.53,5.09
2026-06-17 15:42,MANH,132.34,0,24.12,0.85
2026-06-17 15:42,FAST,44.72,2,3.96,1.31
2026-06-17 15:42,MNST,91.74,4,12.26,4.09
2026-06-17 15:42,POOL,193.46,0,27.05,5.93
2026-06-17 15:42,NVR,6259.65,1,16.81,6.48
2026-06-17 15:42,DOCS,20.41,0,106.06,5.74
2026-06-17 15:42,MKTX,119.62,0,25.53,15.05
2026-06-17 15:42,ACGL,92.09,0,2.52,1.69
2026-06-17 15:42,CHD,96.57,3,5.07,1.32
2026-06-17 15:42,CL,90.61,4,5.58,1.06
2026-06-17 15:42,HSY,173.91,0,8.75,8.75
2026-06-17 15:42,TJX,163.89,4,5.94,0.21
2026-06-17 15:42,GIS,33.13,0,26.59,10.28
2026-06-17 15:42,NFLX,76.9,0,18.75,2.92
2026-06-17 15:42,LULU,112.82,0,38.57,16.79
2026-06-17 15:42,WSM,222.64,4,2.07,0.65
2026-06-17 15:42,KMB,101.46,2,8.88,1.48
2026-06-17 15:42,VRTX,454.55,4,2.92,2.65
2026-06-17 15:42,DECK,106.49,1,4.38,0.37
2026-06-17 15:42,HWM,282.08,4,14.61,2.79
2026-06-17 15:42,FSLR,254.12,4,7.16,7.16
2026-06-17 15:42,DUOL,125.84,2,73.49,3.36
2026-06-17 15:42,PLAB,31.27,1,37.31,8.15
2026-06-17 15:42,WPM,126.92,2,13.03,3.72
2026-06-17 15:42,VRSN,265.73,3,11.18,8.74
2026-06-17 15:42,CRDO,250.43,4,23.47,18.91
2026-06-17 15:42,MTSI,368.27,4,36.64,14.81
2026-06-17 15:42,SLDE,16.88,0,6.21,1.34
2026-06-17 15:42,SEZL,148.8,4,19.06,13.44
2026-06-17 15:42,INCY,98.76,4,5.6,0.67
2026-06-17 15:42,UTHR,550.27,3,17.66,4.51
2026-06-17 15:42,EQT,50.88,0,5.42,5.42
2026-06-17 15:42,RRC,36.55,0,8.29,1.91
2026-06-17 15:42,CTRA,32.56,3,19.76,8.03
2026-06-17 15:42,CF,105.36,2,18.23,0.96
2026-06-17 15:42,ETN,408.6,4,9.42,4.44
2026-06-17 15:42,HEI,336.36,4,2.9,0.33
2026-06-17 15:42,CW,771.84,4,16.35,3.35
2026-06-17 15:42,TW,100.61,0,6.94,6.39
2026-06-17 15:42,ALAB,373.63,4,24.52,19.37
2026-06-17 15:42,UBER,71.39,0,14.38,0.19
2026-06-17 15:42,ABNB,140.58,4,5.53,3.59
2026-06-17 15:42,ANET,164.96,4,12.3,7.75
2026-06-17 15:42,SCHW,94.19,4,4.43,2.43
2026-06-17 15:42,IBKR,95.03,4,15.0,8.03
2026-06-17 15:42,KRYS,338.97,4,20.35,5.7
2026-06-17 15:42,NBIX,159.14,4,6.3,6.3
2026-06-17 15:42,HOOD,105.78,4,22.01,5.5
2026-06-17 15:42,PLTR,130.65,0,15.1,0.96
2026-06-17 15:42,AXON,424.44,1,37.11,4.6
2026-06-17 15:42,MELI,1633.45,0,20.47,3.01
2026-06-17 15:42,ARM,423.58,4,27.91,18.13
2026-06-17 15:42,SNOW,232.85,4,12.98,4.77
2026-06-17 15:42,BILL,32.4,0,24.92,7.72
2026-06-17 15:42,MDB,335.05,4,10.68,2.83
2026-06-17 15:42,NET,228.95,4,6.52,5.71
2026-06-17 15:42,HUBS,177.72,0,80.34,10.68
2026-06-17 15:42,TEAM,84.58,1,56.66,7.02
2026-06-17 15:42,MKC,46.06,0,28.21,12.79
2026-06-17 15:42,DPZ,314.74,0,21.97,8.35
2026-06-17 15:42,GEV,1045.3,4,26.52,8.42
2026-06-17 15:42,CEG,265.4,0,12.76,1.68
2026-06-17 15:42,NEE,85.6,2,9.15,0.8
2026-06-17 15:42,NRG,131.22,0,11.04,7.35
2026-06-17 15:42,PCG,16.42,1,7.1,3.89
2026-06-17 15:42,VST,158.3,2,12.28,1.51
2026-06-17 15:42,KTOS,56.17,0,33.67,21.14
2026-06-17 15:42,CELH,30.34,0,46.84,18.46
2026-06-17 15:42,SOFI,17.58,2,31.56,2.39
2026-06-17 15:42,UPWK,8.12,0,68.51,21.92
2026-06-17 15:42,CORZ,28.16,4,22.31,13.54
2026-06-17 15:42,CLS,378.3,3,24.94,13.06
2026-06-17 15:42,MRAM,25.88,4,48.13,28.57
2026-06-17 15:42,SSNC,66.53,0,16.47,2.51
2026-06-17 15:42,SMR,10.43,0,116.49,3.49
2026-06-17 15:42,OKLO,59.17,0,33.97,5.72
2026-06-17 15:42,SYM,39.62,0,16.67,2.81
2026-06-17 15:42,RKLB,107.59,4,34.94,18.15
2026-06-17 15:42,AMSC,40.55,2,23.86,19.44
2026-06-17 15:42,BMY,55.26,2,12.11,1.57
2026-06-17 15:42,ORLY,87.9,0,5.46,0.76
2026-06-17 15:42,TDG,1311.22,4,5.9,0.78
2026-06-17 15:42,FISV,49.07,0,57.67,1.78
2026-06-17 15:42,PYPL,42.26,0,28.86,2.11
2026-06-17 15:42,IOT,31.74,2,12.33,3.18
2026-06-17 15:42,CIEN,436.12,2,56.08,18.12
2026-06-17 15:42,GFS,80.61,4,34.16,17.16
2026-06-17 15:42,PWR,714.17,4,28.04,10.77
2026-06-17 15:42,SITM,676.78,4,42.79,22.12
2026-06-17 15:42,LSCC,140.95,4,32.25,13.86
2026-06-17 15:42,ONTO,320.39,4,32.78,11.89
2026-06-17 15:42,AMKR,87.05,4,33.96,15.04
2026-06-17 15:42,MOD,282.88,4,30.86,9.67
2026-06-17 15:42,TOST,24.33,0,32.5,2.88
2026-06-17 15:42,FIG,18.87,0,44.06,8.59
2026-06-17 15:42,KLAR,17.78,2,38.72,3.48
2026-06-17 15:42,UPST,30.83,1,50.51,4.79
2026-06-17 15:42,LYFT,14.18,2,20.66,1.26
2026-06-17 15:42,OTLY,8.35,0,30.09,4.26
2026-06-17 22:27,AAPL,295.95,4,11.11,5.89
2026-06-17 22:27,MSFT,378.91,0,14.9,3.69
2026-06-17 22:27,GOOGL,363.79,3,21.85,9.36
2026-06-17 22:27,META,567.58,0,8.35,0.15
2026-06-17 22:27,NVDA,204.65,3,10.93,7.11
2026-06-17 22:27,V,330.38,4,4.16,1.84
2026-06-17 22:27,MA,492.99,0,8.29,1.19
2026-06-17 22:27,UNH,399.53,4,14.13,12.15
2026-06-17 22:27,LLY,1112.0,4,8.67,2.21
2026-06-17 22:27,JPM,333.46,4,2.25,2.03
2026-06-17 22:27,JNJ,234.2,3,12.01,2.12
2026-06-17 22:27,PG,150.56,3,1.74,1.74
2026-06-17 22:27,HD,327.48,1,11.23,4.5
2026-06-17 22:27,COST,965.59,2,4.41,0.02
2026-06-17 22:27,ABBV,221.23,4,2.12,0.93
2026-06-17 22:27,MRK,115.44,2,14.09,1.19
2026-06-17 22:27,TMO,461.69,0,12.23,2.86
2026-06-17 22:27,ACN,156.01,0,33.77,8.99
2026-06-17 22:27,AVGO,392.9,3,16.67,11.1
2026-06-17 22:27,TXN,301.88,4,26.78,13.84
2026-06-17 22:27,QCOM,212.97,4,17.25,15.85
2026-06-17 22:27,DHR,177.76,1,14.75,5.72
2026-06-17 22:27,AMAT,592.92,4,26.94,8.77
2026-06-17 22:27,LRCX,374.18,4,29.57,10.17
2026-06-17 22:27,KLAC,238.73,4,25.93,10.31
2026-06-17 22:27,MCHP,94.11,4,22.34,12.09
2026-06-17 22:27,ADI,414.45,4,25.76,9.37
2026-06-17 22:27,SNPS,461.74,2,7.39,7.39
2026-06-17 22:27,CDNS,389.6,4,9.68,9.36
2026-06-17 22:27,ADBE,196.28,0,32.82,3.58
2026-06-17 22:27,CRM,155.02,0,27.77,3.23
2026-06-17 22:27,NOW,95.48,0,45.28,2.72
2026-06-17 22:27,INTU,269.08,0,76.32,13.28
2026-06-17 22:27,ORCL,183.53,1,21.0,11.85
2026-06-17 22:27,FTNT,144.14,4,20.14,13.29
2026-06-17 22:27,PANW,282.13,4,14.32,13.64
2026-06-17 22:27,CRWD,682.96,4,15.34,13.67
2026-06-17 22:27,ZS,124.38,0,62.63,3.25
2026-06-17 22:27,DDOG,226.63,4,20.7,17.32
2026-06-17 22:27,VEEV,154.85,0,40.04,4.17
2026-06-17 22:27,WDAY,121.83,0,47.22,3.01
2026-06-17 22:27,TTD,18.16,0,94.9,8.17
2026-06-17 22:27,PAYC,123.72,0,30.07,3.73
2026-06-17 22:27,BRK-B,491.28,4,1.94,1.01
2026-06-17 22:27,CB,327.96,4,7.25,0.42
2026-06-17 22:27,AFL,116.24,4,5.18,1.96
2026-06-17 22:27,TRV,306.07,4,5.7,0.57
2026-06-17 22:27,PGR,204.42,2,5.97,0.87
2026-06-17 22:27,AJG,216.09,2,18.99,1.81
2026-06-17 22:27,AON,326.69,2,5.94,0.45
2026-06-17 22:27,WTW,260.03,0,16.31,5.98
2026-06-17 22:27,CINF,171.47,4,3.64,1.08
2026-06-17 22:27,NVO,43.52,1,15.96,5.13
2026-06-17 22:27,ISRG,402.18,0,15.17,4.96
2026-06-17 22:27,EW,86.68,4,2.92,2.04
2026-06-17 22:27,ALGN,173.53,1,8.55,1.06
2026-06-17 22:27,IDXX,546.09,0,12.69,3.78
2026-06-17 22:27,MASI,179.95,4,12.54,4.02
2026-06-17 22:27,PODD,143.52,0,70.25,22.66
2026-06-17 22:27,WST,323.59,4,13.77,10.02
2026-06-17 22:27,MCO,456.22,2,6.72,0.89
2026-06-17 22:27,SPGI,418.02,0,13.28,0.26
2026-06-17 22:27,MSCI,596.89,4,4.69,3.92
2026-06-17 22:27,ICE,134.59,0,8.51,3.45
2026-06-17 22:27,CME,252.54,0,5.95,4.56
2026-06-17 22:27,CBOE,254.69,1,18.45,5.85
2026-06-17 22:27,FDS,228.3,1,24.86,4.96
2026-06-17 22:27,BR,139.63,0,37.79,7.87
2026-06-17 22:27,NDAQ,83.29,0,3.67,2.97
2026-06-17 22:27,COIN,164.91,0,44.28,2.36
2026-06-17 22:27,ODFL,218.36,3,20.82,5.39
2026-06-17 22:27,EXPD,160.61,4,9.78,2.52
2026-06-17 22:27,CHRW,185.2,4,13.03,0.95
2026-06-17 22:27,XPO,201.79,2,24.98,4.09
2026-06-17 22:27,JBHT,267.24,4,25.38,8.51
2026-06-17 22:27,SAIA,425.86,3,24.05,9.68
2026-06-17 22:27,KNSL,309.22,0,23.38,7.34
2026-06-17 22:27,RLI,52.75,1,12.3,6.11
2026-06-17 22:27,CASH,81.0,2,9.63,4.04
2026-06-17 22:27,FICO,1126.84,0,27.33,4.35
2026-06-17 22:27,ROL,45.13,0,11.64,6.27
2026-06-17 22:27,CTAS,169.64,0,10.54,4.39
2026-06-17 22:27,CPRT,29.52,0,24.63,5.4
2026-06-17 22:27,ADP,218.76,2,16.59,1.48
2026-06-17 22:27,PAYX,97.58,2,16.66,1.34
2026-06-17 22:27,EFX,154.84,0,25.75,6.26
2026-06-17 22:27,TRI,79.25,0,49.12,2.13
2026-06-17 22:27,IHS,8.2,2,9.98,0.59
2026-06-17 22:27,VRSK,175.35,0,24.22,3.94
2026-06-17 22:27,IT,133.58,0,47.36,2.08
2026-06-17 22:27,MU,1043.19,4,38.25,17.1
2026-06-17 22:27,MPWR,1448.21,3,32.36,14.15
2026-06-17 22:27,MRVL,289.54,4,33.62,19.59
2026-06-17 22:27,ITW,262.11,3,3.46,3.46
2026-06-17 22:27,ROP,329.97,0,26.0,1.37
2026-06-17 22:27,SYK,301.14,0,14.77,6.98
2026-06-17 22:27,BSX,44.95,0,68.88,18.94
2026-06-17 22:27,AMZN,237.5,3,11.23,10.01
2026-06-17 22:27,APP,479.49,2,13.63,8.03
2026-06-17 22:27,MTD,1129.53,0,12.42,5.04
2026-06-17 22:27,MANH,132.09,0,24.17,0.84
2026-06-17 22:27,FAST,44.88,3,3.95,1.29
2026-06-17 22:27,MNST,91.66,4,12.26,4.09
2026-06-17 22:27,POOL,194.34,0,26.89,5.88
2026-06-17 22:27,NVR,6275.94,1,16.74,6.46
2026-06-17 22:27,DOCS,20.45,0,105.84,5.72
2026-06-17 22:27,MKTX,119.9,0,25.46,15.0
2026-06-17 22:27,ACGL,92.37,0,2.52,1.67
2026-06-17 22:27,CHD,97.41,4,5.05,1.27
2026-06-17 22:27,CL,90.58,4,5.58,1.07
2026-06-17 22:27,HSY,175.31,0,8.64,8.64
2026-06-17 22:27,TJX,164.13,4,5.94,0.22
2026-06-17 22:27,GIS,33.36,0,26.36,10.18
2026-06-17 22:27,NFLX,76.96,0,18.73,2.91
2026-06-17 22:27,LULU,111.76,0,39.01,16.99
2026-06-17 22:27,WSM,221.15,4,2.03,0.62
2026-06-17 22:27,KMB,101.47,2,8.88,1.48
2026-06-17 22:27,VRTX,458.99,4,2.92,2.57
2026-06-17 22:27,DECK,105.72,1,4.39,0.41
2026-06-17 22:27,HWM,283.23,4,14.59,2.8
2026-06-17 22:27,FSLR,254.8,4,7.15,7.15
2026-06-17 22:27,DUOL,123.39,2,75.01,3.33
2026-06-17 22:27,PLAB,31.01,1,37.56,8.18
2026-06-17 22:27,WPM,125.85,2,13.11,3.79
2026-06-17 22:27,VRSN,264.92,3,11.19,8.75
2026-06-17 22:27,CRDO,249.33,4,23.54,18.97
2026-06-17 22:27,MTSI,367.11,4,36.73,14.84
2026-06-17 22:27,SLDE,16.84,0,6.21,1.33
2026-06-17 22:27,SEZL,146.73,4,19.23,13.55
2026-06-17 22:27,INCY,98.99,4,5.59,0.68
2026-06-17 22:27,UTHR,551.47,3,17.64,4.51
2026-06-17 22:27,EQT,51.13,0,5.37,5.37
2026-06-17 22:27,RRC,36.66,0,8.28,1.88
2026-06-17 22:27,CTRA,32.56,3,19.76,8.03
2026-06-17 22:27,CF,105.85,2,18.18,0.97
2026-06-17 22:27,ETN,409.64,4,9.42,4.45
2026-06-17 22:27,HEI,337.33,4,2.88,0.34
2026-06-17 22:27,CW,777.29,4,16.3,3.36
2026-06-17 22:27,TW,100.77,0,6.91,6.38
2026-06-17 22:27,ALAB,374.68,4,24.48,19.33
2026-06-17 22:27,UBER,70.91,0,14.5,0.16
2026-06-17 22:27,ABNB,140.54,4,5.52,3.59
2026-06-17 22:27,ANET,164.93,4,12.3,7.75
2026-06-17 22:27,SCHW,94.51,4,4.39,2.4
2026-06-17 22:27,IBKR,95.09,4,15.0,8.03
2026-06-17 22:27,KRYS,341.66,4,20.25,5.7
2026-06-17 22:27,NBIX,159.0,4,6.3,6.3
2026-06-17 22:27,HOOD,105.2,4,22.14,5.51
2026-06-17 22:27,PLTR,130.63,0,15.1,0.96
2026-06-17 22:27,AXON,423.01,1,37.26,4.63
2026-06-17 22:27,MELI,1631.82,0,20.49,3.02
2026-06-17 22:27,ARM,418.88,4,28.13,18.27
2026-06-17 22:27,SNOW,234.52,4,12.86,4.78
2026-06-17 22:27,BILL,32.19,0,25.13,7.8
2026-06-17 22:27,MDB,334.69,4,10.69,2.83
2026-06-17 22:27,NET,226.87,4,6.51,5.72
2026-06-17 22:27,HUBS,176.71,0,80.84,10.77
2026-06-17 22:27,TEAM,84.39,1,56.79,7.02
2026-06-17 22:27,MKC,46.49,0,27.88,12.62
2026-06-17 22:27,DPZ,314.36,0,22.0,8.37
2026-06-17 22:27,GEV,1048.86,4,26.46,8.41
2026-06-17 22:27,CEG,267.17,0,12.62,1.64
2026-06-17 22:27,NEE,85.73,2,9.15,0.79
2026-06-17 22:27,NRG,132.13,0,10.91,7.27
2026-06-17 22:27,PCG,16.44,1,7.09,3.87
2026-06-17 22:27,VST,158.83,2,12.21,1.49
2026-06-17 22:27,KTOS,56.16,0,33.68,21.14
2026-06-17 22:27,CELH,30.38,0,46.76,18.43
2026-06-17 22:27,SOFI,17.42,2,31.93,2.46
2026-06-17 22:27,UPWK,8.07,0,68.99,22.08
2026-06-17 22:27,CORZ,28.38,4,22.2,13.47
2026-06-17 22:27,CLS,380.37,3,24.85,13.02
2026-06-17 22:27,MRAM,25.68,4,48.43,28.75
2026-06-17 22:27,SSNC,66.36,0,16.53,2.53
2026-06-17 22:27,SMR,10.34,0,117.58,3.56
2026-06-17 22:27,OKLO,58.82,0,34.19,5.73
2026-06-17 22:27,SYM,40.17,0,16.35,2.7
